"","Year","Month","PF","PV","cases","Population","prcp","tmean","tmin","tmax","source"
"209",1991,9,10,47,57,163069.6364,0.393333339691163,21.8000011444092,NA,NA,"cru"
"210",1991,9,10,47,57,163069.6364,2.59250866221748,21.1161355334276,NA,NA,"era5"
"211",1991,10,8,26,34,163069.6364,0.274541885622086,24.305230140686,19.3092288970947,29.3012313842773,"worldclim"
"212",1991,10,8,26,34,163069.6364,0.283870973894673,24.2799997329712,20.4300003051758,28.1299991607666,"terraclimate"
"213",1991,10,8,26,34,163069.6364,0.425806445460164,22,NA,NA,"cru"
"214",1991,10,8,26,34,163069.6364,0.638709677419355,23.835,21.06,26.61,"station"
"215",1991,10,8,26,34,163069.6364,0.67741935483871,25.15,21.25,29.05,"chelsa"
"216",1991,10,8,26,34,163069.6364,2.92475320933261,21.817660671526,NA,NA,"era5"
"217",1991,11,0,38,38,163069.6364,0.07,24.755,21.67,27.84,"station"
"218",1991,11,0,38,38,163069.6364,0.133333333333333,25.25,22.05,28.45,"chelsa"
"219",1991,11,0,38,38,163069.6364,0.75252405802409,24.8118572235107,19.7258567810059,29.8978576660156,"worldclim"
"220",1991,11,0,38,38,163069.6364,0.759999974568683,24.8500003814697,21.3500003814697,28.3500003814697,"terraclimate"
"221",1991,11,0,38,38,163069.6364,1.38333333333333,22.3000011444092,NA,NA,"cru"
"222",1991,11,0,38,38,163069.6364,3.81643894239894,22.6043273053093,NA,NA,"era5"
"223",1991,12,1,30,31,163069.6364,0.37741935483871,26.485,22.88,30.09,"station"
"224",1991,12,1,30,31,163069.6364,0.545450149043913,26.11998462677,20.9599838256836,31.2799854278564,"worldclim"
"225",1991,12,1,30,31,163069.6364,0.564516129032258,26.704999923706,22.7399997711182,30.6700000762939,"terraclimate"
"226",1991,12,1,30,31,163069.6364,0.612903225806452,25.65,22.95,28.35,"chelsa"
"227",1991,12,1,30,31,163069.6364,1.48064521051222,23.2000007629395,NA,NA,"cru"
"228",1991,12,1,30,31,163069.6364,5.14053118163717,23.5622965890933,NA,NA,"era5"
"229",1992,1,2,25,27,168532.2727,1.48387096774194,26.15,23.75,28.55,"chelsa"
"230",1992,1,2,25,27,168532.2727,2.19354838709677,27.125,23.0200004577637,31.2299995422363,"terraclimate"
"231",1992,1,2,25,27,168532.2727,2.36692588560043,27.1171798706055,22.0651817321777,32.1691780090332,"worldclim"
"232",1992,1,2,25,27,168532.2727,2.7258064516129,27.11,23.24,30.98,"station"
"233",1992,1,2,25,27,168532.2727,2.74516124110068,23.8999996185303,NA,NA,"cru"
"234",1992,1,2,25,27,168532.2727,7.15354226121705,24.2000930627568,NA,NA,"era5"
"235",1992,2,6,42,48,168532.2727,3.00643421041554,27.1705961227417,22.1765956878662,32.1645965576172,"worldclim"
"236",1992,2,6,42,48,168532.2727,3.05517236117659,27.3850002288819,23.2000007629395,31.5699996948242,"terraclimate"
"237",1992,2,6,42,48,168532.2727,4.31034482758621,26.45,24.45,28.45,"chelsa"
"238",1992,2,6,42,48,168532.2727,5.296551934604,23.6000003814697,NA,NA,"cru"
"239",1992,2,6,42,48,168532.2727,9.72758620689655,27.63,23.8,31.46,"station"
"240",1992,2,6,42,48,168532.2727,15.2691039194262,24.9480126685638,NA,NA,"era5"
"241",1992,3,1,9,10,168532.2727,4.81612913070187,28.1449995040893,23.9400005340576,32.3499984741211,"terraclimate"
"242",1992,3,1,9,10,168532.2727,5.40636616368448,27.7529935836792,22.5949954986572,32.9109916687012,"worldclim"
"243",1992,3,1,9,10,168532.2727,6.85161290322581,27.76,24.12,31.4,"station"
"244",1992,3,1,9,10,168532.2727,6.90322580645161,27.45,25.45,29.45,"chelsa"
"245",1992,3,1,9,10,168532.2727,10.1354842647429,24.1000003814697,NA,NA,"cru"
"246",1992,3,1,9,10,168532.2727,32.3577113243549,25.1585721758564,NA,NA,"era5"
"247",1992,4,7,26,33,168532.2727,4.1621815999349,28.2169618606567,22.9489612579346,33.4849624633789,"worldclim"
"248",1992,4,7,26,33,168532.2727,4.3066665649414,28.0600004196167,23.7600002288818,32.3600006103516,"terraclimate"
"249",1992,4,7,26,33,168532.2727,8.26000010172527,24.6000003814697,NA,NA,"cru"
"250",1992,4,7,26,33,168532.2727,8.86666666666667,27.25,25.15,29.35,"chelsa"
"251",1992,4,7,26,33,168532.2727,10.4866666666667,28.105,24.11,32.1,"station"
"252",1992,4,7,26,33,168532.2727,22.8862987569627,25.4705877169292,NA,NA,"era5"
"253",1992,5,14,34,48,168532.2727,1.78064518590127,27.4799995422363,23.8099994659424,31.1499996185303,"terraclimate"
"254",1992,5,14,34,48,168532.2727,1.80334251157699,27.6826572418213,22.6726570129395,32.6926574707031,"worldclim"
"255",1992,5,14,34,48,168532.2727,2.67741935483871,26.75,24.25,29.25,"chelsa"
"256",1992,5,14,34,48,168532.2727,3.92903225806452,27.8,23.7,31.9,"station"
"257",1992,5,14,34,48,168532.2727,4.09032267908897,24.3999996185303,NA,NA,"cru"
"258",1992,5,14,34,48,168532.2727,15.4107964468724,25.166729444904,NA,NA,"era5"
